"mag_id","cluster","ORF","KO","description","B","C","COG_category","CAZy"
"L004_bin.14","Group 4","L004_bin.14_315160_1","K00371","nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L004_bin.14","Group 4","L004_bin.14_506230_1","K04561","nitric oxide reductase subunit B","Energy metabolism","Nitrogen metabolism","C","-"
"L004_bin.14","Group 4","L004_bin.14_506230_2","K02305","nitric oxide reductase subunit C","Energy metabolism","Nitrogen metabolism","C","-"
"L004_bin.16","Group 3","L004_bin.16_188425_5","K04561","nitric oxide reductase subunit B","Energy metabolism","Nitrogen metabolism","O","-"
"L004_bin.16","Group 3","L004_bin.16_188425_6","K02305","nitric oxide reductase subunit C","Energy metabolism","Nitrogen metabolism","C","-"
"L004_bin.16","Group 3","L004_bin.16_270614_7","K00376","nitrous-oxide reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L004_bin.4","Group 4","L004_bin.4_172577_3","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L004_bin.4","Group 4","L004_bin.4_185473_10","K00370","nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L004_bin.4","Group 4","L004_bin.4_185473_11","K00371","nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L004_bin.4","Group 4","L004_bin.4_185473_13","K00374","nitrate reductase gamma subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L005_bin.1","Group 3","L005_bin.1_167608_15","K00370","nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L005_bin.1","Group 3","L005_bin.1_167608_16","K00371","nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L005_bin.1","Group 3","L005_bin.1_399820_5","K00376","nitrous-oxide reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L005_bin.1","Group 3","L005_bin.1_497798_3","K04561","nitric oxide reductase subunit B","Energy metabolism","Nitrogen metabolism","P","-"
"L005_bin.1","Group 3","L005_bin.1_497798_4","K02305","nitric oxide reductase subunit C","Energy metabolism","Nitrogen metabolism","C","-"
"L005_bin.3","Group 3","L005_bin.3_254907_19","K00368","nitrite reductase (NO-forming)","Energy metabolism","Nitrogen metabolism","Q","-"
"L005_bin.3","Group 3","L005_bin.3_279782_1","K04561","nitric oxide reductase subunit B","Energy metabolism","Nitrogen metabolism","P","-"
"L005_bin.3","Group 3","L005_bin.3_496827_2","K00376","nitrous-oxide reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L005_bin.7","Group 4","L005_bin.7_311671_5","K00370","nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L005_bin.7","Group 4","L005_bin.7_311671_6","K00371","nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L005_bin.7","Group 4","L005_bin.7_311671_9","K00374","nitrate reductase gamma subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L005_bin.7","Group 4","L005_bin.7_68881_12","K04561","nitric oxide reductase subunit B","Energy metabolism","Nitrogen metabolism","P","-"
"L036_bin.10","Group 5","L036_bin.10_103725_4","K03385","nitrite reductase (cytochrome c-552)","Energy metabolism","Nitrogen metabolism","C","-"
"L036_bin.10","Group 5","L036_bin.10_103725_5","K15876","cytochrome c nitrite reductase small subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L036_bin.10","Group 5","L036_bin.10_212268_1","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L036_bin.17","Group 1","L036_bin.17_207068_45","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L036_bin.19","Group 1","L036_bin.19_369754_1","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L036_bin.1","Group 5","L036_bin.1_270464_6","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L036_bin.1","Group 5","L036_bin.1_61593_20","K02567","nitrate reductase (cytochrome)","Energy metabolism","Nitrogen metabolism","C","-"
"L036_bin.20","Group 1","L036_bin.20_389310_1","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","P","-"
"L036_bin.22","Group 5","L036_bin.22_262190_4","K04561","nitric oxide reductase subunit B","Energy metabolism","Nitrogen metabolism","P","-"
"L036_bin.22","Group 5","L036_bin.22_438071_7","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L036_bin.25","Group 3","L036_bin.25_121111_4","K03385","nitrite reductase (cytochrome c-552)","Energy metabolism","Nitrogen metabolism","C","-"
"L036_bin.25","Group 3","L036_bin.25_121111_5","K15876","cytochrome c nitrite reductase small subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L036_bin.25","Group 3","L036_bin.25_188889_2","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L036_bin.5","Group 1","L036_bin.5_119935_6","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L038_bin.11","Group 1","L038_bin.11_12764_15","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L038_bin.11","Group 1","L038_bin.11_392418_1","K03385","nitrite reductase (cytochrome c-552)","Energy metabolism","Nitrogen metabolism","C","-"
"L038_bin.16","Group 1","L038_bin.16_115310_4","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L038_bin.16","Group 1","L038_bin.16_190320_1","K03385","nitrite reductase (cytochrome c-552)","Energy metabolism","Nitrogen metabolism","P","-"
"L038_bin.23","Group 1","L038_bin.23_476522_7","K03385","nitrite reductase (cytochrome c-552)","Energy metabolism","Nitrogen metabolism","C","-"
"L038_bin.23","Group 1","L038_bin.23_476522_8","K15876","cytochrome c nitrite reductase small subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L038_bin.25","Group 1","L038_bin.25_285292_13","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L038_bin.2","Group 1","L038_bin.2_345142_2","K03385","nitrite reductase (cytochrome c-552)","Energy metabolism","Nitrogen metabolism","C","-"
"L038_bin.2","Group 1","L038_bin.2_68530_1","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L039_bin.10","Group 4","L039_bin.10_130294_9","K00371","nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L039_bin.10","Group 4","L039_bin.10_310327_4","K00370","nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L039_bin.10","Group 4","L039_bin.10_403637_10","K00376","nitrous-oxide reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L039_bin.10","Group 4","L039_bin.10_500002_1","K02305","nitric oxide reductase subunit C","Energy metabolism","Nitrogen metabolism","C","-"
"L039_bin.10","Group 4","L039_bin.10_528033_4","K04561","nitric oxide reductase subunit B","Energy metabolism","Nitrogen metabolism","P","-"
"L039_bin.13","Group 5","L039_bin.13_62015_12","K00370","nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L039_bin.13","Group 5","L039_bin.13_62015_13","K00371","nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L039_bin.13","Group 5","L039_bin.13_62015_15","K00374","nitrate reductase gamma subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L039_bin.13","Group 5","L039_bin.13_62015_36","K00368","nitrite reductase (NO-forming)","Energy metabolism","Nitrogen metabolism","PQ","-"
"L039_bin.4","Group 5","L039_bin.4_265964_27","K00376","nitrous-oxide reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L039_bin.4","Group 5","L039_bin.4_572583_22","K00368","nitrite reductase (NO-forming)","Energy metabolism","Nitrogen metabolism","Q","-"
"L039_bin.7","Group 4","L039_bin.7_330446_5","K00368","nitrite reductase (NO-forming)","Energy metabolism","Nitrogen metabolism","Q","-"
"L040_bin.10","Group 3","L040_bin.10_237722_6","K00368","nitrite reductase (NO-forming)","Energy metabolism","Nitrogen metabolism","Q","-"
"L040_bin.16","Group 5","L040_bin.16_337167_18","K00368","nitrite reductase (NO-forming)","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.16","Group 5","L040_bin.16_471818_8","K04561","nitric oxide reductase subunit B","Energy metabolism","Nitrogen metabolism","P","-"
"L040_bin.16","Group 5","L040_bin.16_544554_16","K00371","nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.20","Group 4","L040_bin.20_299373_15","K15864","nitrite reductase (NO-forming) / hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.20","Group 4","L040_bin.20_51958_8","K02305","nitric oxide reductase subunit C","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.20","Group 4","L040_bin.20_51958_9","K04561","nitric oxide reductase subunit B","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.21","Group 5","L040_bin.21_181099_5","K04561","nitric oxide reductase subunit B","Energy metabolism","Nitrogen metabolism","P","-"
"L040_bin.21","Group 5","L040_bin.21_181099_6","K02305","nitric oxide reductase subunit C","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.21","Group 5","L040_bin.21_262755_6","K00376","nitrous-oxide reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.21","Group 5","L040_bin.21_368420_9","K15864","nitrite reductase (NO-forming) / hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.21","Group 5","L040_bin.21_377707_6","K00370","nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.21","Group 5","L040_bin.21_377707_7","K00371","nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.21","Group 5","L040_bin.21_377707_9","K00374","nitrate reductase gamma subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.21","Group 5","L040_bin.21_4449_37","K02567","nitrate reductase (cytochrome)","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.21","Group 5","L040_bin.21_4449_38","K02568","nitrate reductase (cytochrome), electron transfer subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.7","Group 4","L040_bin.7_162492_2","K00374","nitrate reductase gamma subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.7","Group 4","L040_bin.7_181154_9","K00371","nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.7","Group 4","L040_bin.7_350315_41","K15864","nitrite reductase (NO-forming) / hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.7","Group 4","L040_bin.7_350315_43","K02305","nitric oxide reductase subunit C","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.7","Group 4","L040_bin.7_350315_44","K04561","nitric oxide reductase subunit B","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.7","Group 4","L040_bin.7_364068_2","K03385","nitrite reductase (cytochrome c-552)","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.7","Group 4","L040_bin.7_475160_3","K00370","nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.7","Group 4","L040_bin.7_57396_17","K02567","nitrate reductase (cytochrome)","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.7","Group 4","L040_bin.7_57396_18","K02568","nitrate reductase (cytochrome), electron transfer subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.9","Group 4","L040_bin.9_163706_7","K02567","nitrate reductase (cytochrome)","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.9","Group 4","L040_bin.9_163706_8","K02568","nitrate reductase (cytochrome), electron transfer subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.9","Group 4","L040_bin.9_316958_1","K04561","nitric oxide reductase subunit B","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.9","Group 4","L040_bin.9_402555_10","K00371","nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.9","Group 4","L040_bin.9_432601_1","K03385","nitrite reductase (cytochrome c-552)","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.9","Group 4","L040_bin.9_483142_6","K00374","nitrate reductase gamma subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L040_bin.9","Group 4","L040_bin.9_84730_3","K15864","nitrite reductase (NO-forming) / hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L078_bin.10","Group 3","L078_bin.10_116140_3","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L078_bin.10","Group 3","L078_bin.10_190633_1","K03385","nitrite reductase (cytochrome c-552)","Energy metabolism","Nitrogen metabolism","P","-"
"L078_bin.10","Group 3","L078_bin.10_190633_2","K15876","cytochrome c nitrite reductase small subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L078_bin.17","Group 3","L078_bin.17_151793_7","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L078_bin.17","Group 3","L078_bin.17_183713_25","K15876","cytochrome c nitrite reductase small subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L078_bin.17","Group 3","L078_bin.17_183713_26","K03385","nitrite reductase (cytochrome c-552)","Energy metabolism","Nitrogen metabolism","C","-"
"L078_bin.28","Group 1","L078_bin.28_126092_10","K03385","nitrite reductase (cytochrome c-552)","Energy metabolism","Nitrogen metabolism","P","-"
"L078_bin.28","Group 1","L078_bin.28_136217_2","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L078_bin.34","Group 3","L078_bin.34_330039_97","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L078_bin.37","Group 2","L078_bin.37_106788_8","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L078_bin.9","Group 3","L078_bin.9_65210_3","K04561","nitric oxide reductase subunit B","Energy metabolism","Nitrogen metabolism","P","-"
"L080_bin.29","Group 2","L080_bin.29_108483_2","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L081_bin.10","Group 1","L081_bin.10_155393_35","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L081_bin.12","Group 1","L081_bin.12_265881_10","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L081_bin.18","Group 1","L081_bin.18_450213_2","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L081_bin.30","Group 1","L081_bin.30_259727_4","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L081_bin.38","Group 2","L081_bin.38_138224_1","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L081_bin.4","Group 5","L081_bin.4_386927_5","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L081_bin.4","Group 5","L081_bin.4_397373_4","K03385","nitrite reductase (cytochrome c-552)","Energy metabolism","Nitrogen metabolism","C","-"
"L082_bin.12","Group 4","L082_bin.12_127991_12","K00374","nitrate reductase gamma subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L082_bin.12","Group 4","L082_bin.12_127991_14","K00371","nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L082_bin.12","Group 4","L082_bin.12_22633_1","K15864","nitrite reductase (NO-forming) / hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L082_bin.12","Group 4","L082_bin.12_460665_17","K04561","nitric oxide reductase subunit B","Energy metabolism","Nitrogen metabolism","C","-"
"L082_bin.12","Group 4","L082_bin.12_460665_18","K02305","nitric oxide reductase subunit C","Energy metabolism","Nitrogen metabolism","C","-"
"L082_bin.12","Group 4","L082_bin.12_80481_1","K00370","nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L082_bin.18","Group 1","L082_bin.18_161774_1","K05601","hydroxylamine reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L082_bin.19","Group 4","L082_bin.19_314043_1","K04561","nitric oxide reductase subunit B","Energy metabolism","Nitrogen metabolism","P","-"
"L082_bin.19","Group 4","L082_bin.19_419265_11","K00376","nitrous-oxide reductase","Energy metabolism","Nitrogen metabolism","C","-"
"L082_bin.19","Group 4","L082_bin.19_770_16","K02305","nitric oxide reductase subunit C","Energy metabolism","Nitrogen metabolism","C","-"
"L082_bin.25","Group 4","L082_bin.25_13674_37","K02305","nitric oxide reductase subunit C","Energy metabolism","Nitrogen metabolism","C","-"
"L082_bin.25","Group 4","L082_bin.25_13674_38","K04561","nitric oxide reductase subunit B","Energy metabolism","Nitrogen metabolism","C","-"
"L082_bin.25","Group 4","L082_bin.25_249907_3","K00374","nitrate reductase gamma subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L082_bin.25","Group 4","L082_bin.25_251106_2","K00371","nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit","Energy metabolism","Nitrogen metabolism","C","-"
"L082_bin.25","Group 4","L082_bin.25_251106_3","K00370","nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit","Energy metabolism","Nitrogen metabolism","C","-"
